<h3>Country1220</h3>
Time Series of Nominal and Indexed Data for U.S.-Canada by Rail (R), January 2004 -December 2014
Unadjusted and Adjusted for Inflation and Exchange Rate Fluctuations (Billions of U.S. Dollars)
Year,Month,Nominal Imports, Indexed Imports, Nominal Exports, Indexed Exports
2013, 06, 6.065664706E9, 4.220971004341487E9, 2.7808226E9, 2.125402107631512E9, 
2013, 07, 5.131256819E9, 3.577755617007845E9, 2.611541609E9, 1.999034117162675E9, 
2013, 08, 6.023074957E9, 4.147928278853284E9, 2.879873051E9, 2.2161304897607255E9, 
2013, 09, 5.891853614E9, 4.0707335959247437E9, 3.050972325E9, 2.33892913469539E9, 
2013, 10, 6.361059454E9, 4.500109409434959E9, 3.000861337E9, 2.314498050949878E9, 
2013, 11, 6.182415117E9, 4.465775324679687E9, 2.804163938E9, 2.1595077660569806E9, 
2013, 12, 5.326399637E9, 3.850059067155721E9, 2.539711786E9, 1.9484594444974577E9, 
2014, 01, 5.277177333E9, 3.743276290897484E9, 2.155497508E9, 1.6487066239165583E9, 
2014, 02, 5.152106951E9, 3.4916175816102924E9, 2.453359961E9, 1.862501565964704E9, 
2014, 03, 5.559446801E9, 3.694721442950898E9, 3.153661291E9, 2.3728477776255064E9, 
2014, 04, 5.662913598E9, 3.867354080960807E9, 3.123715643E9, 2.374963870880528E9, 
2014, 05, 6.261181476E9, 4.2869333498753085E9, 3.199285E9, 2.4287806996078176E9, 
2014, 06, 5.926062497E9, 4.028963562093808E9, 3.035248934E9, 2.3163781243164954E9, 
2014, 07, 5.431693428E9, 3.709447686562389E9, 2.973949457E9, 2.2678916832558317E9, 
2014, 08, 5.924198168E9, 4.1524007440146694E9, 3.171725209E9, 2.431500422927607E9, 
2014, 09, 6.162982584E9, 4.3570836188781805E9, 3.078831733E9, 2.37103150343565E9, 
2014, 10, 6.365584872E9, 4.573247531813749E9, 3.062546176E9, 2.3783394438197474E9, 
2014, 11, 5.853785334E9, 4.343392680617824E9, 2.665321615E9, 2.0890394117724054E9, 
2014, 12, 5.778947604E9, 4.452424178955021E9, 2.725766763E9, 2.158079538037087E9, 


Source: BTS TransBorder Freight Data. <a href="http://transborder.bts.gov/programs/international/transborder/">http://transborder.bts.gov/programs/international/transborder/</a>
Note: U.S. export data adjusted based on Bureau of Labor Statistics (BLS). <a href="http://www.bls.gov/web/ximpim/q.htm">U.S. Exports by End Use Category for All Commodities</a>. U.S. imports adjusted based on BLS <a href="http://www.bls.gov/opub/hom/pdf/homch15.pdf">U.S. Import Price Indexes for Canada and Mexico</a> (January 2004 = 100).  The BLS indexes may be revised in each of the three months after original publication.  For example: index values released in January 2012 will be subject to revision in February; March and April of that year.
"Note: If the pipeline mode is selected for generating figures or tables using adjusted trade data, please be aware that about 99.5% of the value pipeline shipments consist of oil, natural gas and gasoline. Therefore, users should use caution with adjusted trade data for the pipeline mode, as inflation factors are based on national economies as a whole, and not a specific commodity."
Note: Numbers may not add to totals due to rounding. Percent changes are based on actual numbers prior to rounding (if applicable).
Report created:  Sat Mar 21 22:15:22 EDT 2015


